data_captura,codigo_insumo,descricao_insumo,unidade,preco_mediano,uf,data_referencia,desonerado
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,81.88,PR,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,72.24,PR,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.54,PR,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,579.17,PR,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.38,PR,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.0,PR,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.96,PR,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.28,PR,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.46,PR,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,19.83,PR,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.1,PR,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.61,PR,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.51,PR,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.18,PR,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.75,PR,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.49,PR,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.64,PR,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.77,PR,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.69,RJ,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,84.64,RJ,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,74.82,RJ,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.77,RJ,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,596.96,RJ,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.49,RJ,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.03,RJ,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,11.05,RJ,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.29,RJ,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.98,RJ,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,20.35,RJ,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.13,RJ,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,32.83,RJ,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,23.08,RJ,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.83,RJ,2024-12,True
2026-06-12,00000120,Pintor (horista),H,22.08,RJ,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.87,RJ,2024-12,True
2026-06-12,00000247,Encanador (horista),H,23.4,RJ,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,23.34,RJ,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.68,RN,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,81.11,RN,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,72.19,RN,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.57,RN,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,589.25,RN,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.39,RN,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.95,RN,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.67,RN,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.24,RN,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.36,RN,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,19.96,RN,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.07,RN,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.26,RN,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.57,RN,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.11,RN,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.72,RN,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.22,RN,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.67,RN,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.53,RN,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.67,RO,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,81.04,RO,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,72.61,RO,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.54,RO,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,578.2,RO,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.38,RO,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.0,RO,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.75,RO,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.28,RO,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.41,RO,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,19.53,RO,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.08,RO,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.45,RO,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.45,RO,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.23,RO,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.67,RO,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.54,RO,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.32,RO,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.41,RO,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.68,RR,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,80.01,RR,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,72.39,RR,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.67,RR,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,593.18,RR,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.39,RR,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.99,RR,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.69,RR,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.23,RR,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.44,RR,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,20.08,RR,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.09,RR,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.73,RR,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.81,RR,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.26,RR,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.41,RR,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.07,RR,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.25,RR,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.44,RR,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.67,RS,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,80.84,RS,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,72.41,RS,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.57,RS,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,577.23,RS,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.44,RS,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.96,RS,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.73,RS,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.25,RS,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.55,RS,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,20.02,RS,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.08,RS,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.82,RS,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.44,RS,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.36,RS,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.36,RS,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.6,RS,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.2,RS,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.35,RS,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.68,SC,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,81.45,SC,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,72.44,SC,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.71,SC,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,593.25,SC,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.43,SC,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.0,SC,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.7,SC,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.25,SC,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.45,SC,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,19.61,SC,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.07,SC,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.42,SC,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.46,SC,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.3,SC,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.69,SC,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.15,SC,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.51,SC,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.46,SC,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.67,SE,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,80.98,SE,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,71.27,SE,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.58,SE,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,592.4,SE,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.43,SE,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.99,SE,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.65,SE,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.28,SE,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.51,SE,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,20.06,SE,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.08,SE,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.68,SE,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.4,SE,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.13,SE,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.36,SE,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.22,SE,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.36,SE,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.81,SE,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.67,SP,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,81.81,SP,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,71.14,SP,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.71,SP,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,584.37,SP,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.46,SP,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.96,SP,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.66,SP,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.25,SP,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.59,SP,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,20.04,SP,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.09,SP,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.42,SP,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.39,SP,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.28,SP,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.7,SP,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.62,SP,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.24,SP,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.67,SP,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.68,TO,2024-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,80.23,TO,2024-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,71.29,TO,2024-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.61,TO,2024-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,585.77,TO,2024-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.4,TO,2024-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.97,TO,2024-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.95,TO,2024-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.26,TO,2024-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.6,TO,2024-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,19.63,TO,2024-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.09,TO,2024-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.8,TO,2024-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.78,TO,2024-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,16.31,TO,2024-12,True
2026-06-12,00000120,Pintor (horista),H,21.28,TO,2024-12,True
2026-06-12,00000246,Eletricista (horista),H,23.63,TO,2024-12,True
2026-06-12,00000247,Encanador (horista),H,22.29,TO,2024-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.4,TO,2024-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.75,AC,2023-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,89.44,AC,2023-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,80.17,AC,2023-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,8.49,AC,2023-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,654.97,AC,2023-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.83,AC,2023-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,2.17,AC,2023-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,12.06,AC,2023-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.53,AC,2023-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,14.97,AC,2023-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,21.86,AC,2023-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.2,AC,2023-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,34.76,AC,2023-12,True
2026-06-12,00000088,Pedreiro (horista),H,24.95,AC,2023-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,18.09,AC,2023-12,True
2026-06-12,00000120,Pintor (horista),H,23.78,AC,2023-12,True
2026-06-12,00000246,Eletricista (horista),H,25.97,AC,2023-12,True
2026-06-12,00000247,Encanador (horista),H,24.8,AC,2023-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,25.06,AC,2023-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.63,AL,2023-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,77.56,AL,2023-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,68.61,AL,2023-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.29,AL,2023-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,551.67,AL,2023-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.24,AL,2023-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.87,AL,2023-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.24,AL,2023-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.1,AL,2023-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,12.65,AL,2023-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,18.78,AL,2023-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.03,AL,2023-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,29.88,AL,2023-12,True
